,Date,X,Y,velocity U,velocity V,velocity modulus,u_peg,v_peg,module_peg,angle_peg
0,2018-11-15 11:16:14,-8.78466,42.628654,-0.47823382635887396,-0.35706946540998996,0.5978015448571722,-0.49893012604831855,-0.3420710338593312,0.6049329408159079,235.56511018175155
1,2018-11-15 11:33:26,-8.792475,42.625048,-0.4929492310154194,-0.34486550205038485,0.6021938602034753,-0.6212245420100314,-0.38812460721797876,0.732502998167027,238.00395147646498
2,2018-11-15 11:47:32,-8.798892,42.622301,-0.5394047015939165,-0.30311547120416243,0.6194148362629124,-0.6222717550432931,-0.360675712372954,0.7192420361883738,239.90293644904705
