,Date,X,Y,velocity U,velocity V,velocity modulus,u_peg,v_peg,module_peg,angle_peg
0,2019-07-18 07:11:02,-8.947656,42.546843,-0.24632121563115722,-0.12500504806135304,0.2764070313831984,-0.25468177510906403,-0.3990420255544846,0.47338921061989764,212.54736105567235
1,2019-07-18 07:20:07,-8.948856,42.544652,-0.2532497862354947,-0.13131055810809777,0.2856736919402379,-0.18085981891317085,-0.4465763466504047,0.48180982501909125,202.047550503454
2,2019-07-18 07:30:25,-8.950431,42.542482,-0.2627996505339699,-0.14356110790668117,0.2996363852033042,-0.20934590544423665,-0.390049758510101,0.44267880256463077,208.2231624041074
3,2019-07-18 07:41:19,-8.951845,42.540454,-0.277213206489687,-0.17006049226590336,0.3254213607919441,-0.17760619249202245,-0.3444602363691263,0.387552337176526,207.27595961969067
4,2019-07-18 07:52:25,-8.952833,42.538481,-0.2934113506580283,-0.1970498333163961,0.35370564415979644,-0.12186607702152329,-0.3290807872118079,0.3509209387320156,200.32073363257393
5,2019-07-18 08:04:29,-8.954216,42.536555,-0.3005891570004286,-0.21197142453165113,0.3679030530818502,-0.1569267843855593,-0.29550599466488625,0.3345890143750622,207.97028354137385
